# BUSCO version is: 5.4.3 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
9816at4891	Complete	9526	12307	13428	-	445.4	292	https://v10-1.orthodb.org/?query=9816at4891	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61
9821at4891	Complete	8942	1662	3116	+	476.5	371	https://v10-1.orthodb.org/?query=9821at4891	Folylpolyglutamate synthase
9846at4891	Complete	9692	867	3095	+	698.5	404	https://v10-1.orthodb.org/?query=9846at4891	Helicase, C-terminal
9862at4891	Complete	9486	11479	12978	+	741.2	396	https://v10-1.orthodb.org/?query=9862at4891	UTP--glucose-1-phosphate uridylyltransferase
9897at4891	Complete	9466	1847	3775	-	558.2	428	https://v10-1.orthodb.org/?query=9897at4891	Aminoacyl-tRNA synthetase, class II
9903at4891	Complete	9526	4843	6750	-	551.1	289	https://v10-1.orthodb.org/?query=9903at4891	Protein kinase domain
9921at4891	Complete	8954	6965	8524	+	604.0	386	https://v10-1.orthodb.org/?query=9921at4891	Peptide hydrolase
9922at4891	Complete	9584	4126	6000	-	195.5	186	https://v10-1.orthodb.org/?query=9922at4891	Bromodomain
9948at4891	Complete	8254	269	1924	-	871.2	449	https://v10-1.orthodb.org/?query=9948at4891	Aminoacyl-tRNA synthetase, class II
9950at4891	Complete	9462	14188	15687	-	695.3	410	https://v10-1.orthodb.org/?query=9950at4891	Histidine-tRNA ligase
9958at4891	Complete	8828	202	2055	+	870.8	598	https://v10-1.orthodb.org/?query=9958at4891	RNA (C5-cytosine) methyltransferase
9995at4891	Complete	8132	73	1734	+	470.1	359	https://v10-1.orthodb.org/?query=9995at4891	Pyridoxal phosphate-dependent transferase
10002at4891	Complete	9504	13369	14805	+	346.4	289	https://v10-1.orthodb.org/?query=10002at4891	ALG11 mannosyltransferase
10099at4891	Complete	9208	2600	5119	+	553.8	438	https://v10-1.orthodb.org/?query=10099at4891	WD40-repeat-containing domain
10130at4891	Complete	9608	8189	10717	-	361.9	506	https://v10-1.orthodb.org/?query=10130at4891	BRO1 domain
10138at4891	Complete	8830	126	1832	-	347.1	271	https://v10-1.orthodb.org/?query=10138at4891	RNA-binding domain superfamily
10174at4891	Complete	9432	5580	7694	-	468.5	399	https://v10-1.orthodb.org/?query=10174at4891	DNA polymerase alpha subunit B
10189at4891	Complete	9560	7039	8412	+	789.5	406	https://v10-1.orthodb.org/?query=10189at4891	Aminoacyl-tRNA synthetase, class II
10194at4891	Complete	9050	5212	7047	-	461.9	425	https://v10-1.orthodb.org/?query=10194at4891	Tetratricopeptide repeat
10201at4891	Complete	9670	1053	3116	+	496.4	471	https://v10-1.orthodb.org/?query=10201at4891	DNA polymerase alpha/delta/epsilon, subunit B
10233at4891	Complete	9660	28539	29873	+	245.5	285	https://v10-1.orthodb.org/?query=10233at4891	Clp1, N-terminal beta-sandwich domain
10256at4891	Complete	9634	12903	15185	+	432.8	393	https://v10-1.orthodb.org/?query=10256at4891	Synaptotagmin-like mitochondrial-lipid-binding domain
10279at4891	Complete	7924	140	2521	+	640.6	499	https://v10-1.orthodb.org/?query=10279at4891	Kinesin motor domain
10313at4891	Complete	9222	5484	7061	-	695.0	390	https://v10-1.orthodb.org/?query=10313at4891	Protein phosphatase 2A regulatory subunit PR55
10332at4891	Complete	9386	2867	5152	-	455.6	505	https://v10-1.orthodb.org/?query=10332at4891	Actin interacting protein 3, C-terminal
10341at4891	Complete	9594	23455	26232	+	453.6	576	https://v10-1.orthodb.org/?query=10341at4891	WD40/YVTN repeat-like-containing domain superfamily
10342at4891	Complete	9302	11536	14805	-	707.7	973	https://v10-1.orthodb.org/?query=10342at4891	p-loop containing nucleoside triphosphate hydrolase protein
10350at4891	Complete	9678	2313	3881	+	650.8	366	https://v10-1.orthodb.org/?query=10350at4891	ATP-dependent RNA helicase DBP3
10359at4891	Complete	9186	3034	4233	+	525.9	332	https://v10-1.orthodb.org/?query=10359at4891	Succinate--CoA ligase 
10361at4891	Complete	9468	2524	5973	+	503.0	332	https://v10-1.orthodb.org/?query=10361at4891	Ferrodoxin-fold anticodon-binding domain
10391at4891	Complete	9308	3481	6036	+	637.2	475	https://v10-1.orthodb.org/?query=10391at4891	Tetratricopeptide repeat
10450at4891	Complete	8312	2860	4809	+	667.9	470	https://v10-1.orthodb.org/?query=10450at4891	CDC45 family
10497at4891	Complete	7776	980	2398	-	267.9	301	https://v10-1.orthodb.org/?query=10497at4891	ATPase, V1 complex, subunit H, C-terminal
10591at4891	Complete	9402	6064	8052	+	298.4	415	https://v10-1.orthodb.org/?query=10591at4891	Reduced growth phenotype protein 1
10608at4891	Complete	8756	6688	7998	+	494.8	329	https://v10-1.orthodb.org/?query=10608at4891	tRNA guanosine-2'-O-methyltransferase, TRM11
10618at4891	Complete	9168	5060	6598	+	406.2	266	https://v10-1.orthodb.org/?query=10618at4891	Protein kinase domain
10619at4891	Complete	9334	2430	4037	+	427.9	372	https://v10-1.orthodb.org/?query=10619at4891	Thiamine phosphate synthase
10626at4891	Complete	9048	7855	9741	-	597.9	443	https://v10-1.orthodb.org/?query=10626at4891	Oxoglutarate/iron-dependent dioxygenase
10638at4891	Complete	9590	19639	20832	-	552.5	319	https://v10-1.orthodb.org/?query=10638at4891	tRNA-dihydrouridine synthase
10646at4891	Complete	8528	2314	3645	+	503.3	341	https://v10-1.orthodb.org/?query=10646at4891	Aminoacyl-tRNA synthetase, class II
10649at4891	Complete	7600	86	1888	-	386.5	310	https://v10-1.orthodb.org/?query=10649at4891	WD40-repeat-containing domain
10660at4891	Complete	9464	9138	11090	+	714.6	485	https://v10-1.orthodb.org/?query=10660at4891	WD40-repeat-containing domain
10670at4891	Complete	9658	12596	14023	-	331.7	377	https://v10-1.orthodb.org/?query=10670at4891	DAMP1, SANT/Myb-like domain
10684at4891	Complete	9128	6045	7694	-	445.2	355	https://v10-1.orthodb.org/?query=10684at4891	SH3 domain
10695at4891	Complete	9484	9459	11882	-	347.7	432	https://v10-1.orthodb.org/?query=10695at4891	Dystroglycan-type cadherin-like
10719at4891	Complete	7818	209	2053	-	247.4	334	https://v10-1.orthodb.org/?query=10719at4891	Nuclear control of ATP synthase 2
10727at4891	Complete	8912	4716	6779	-	264.1	319	https://v10-1.orthodb.org/?query=10727at4891	TRAPP III complex, Trs85
10743at4891	Complete	9064	3116	4912	+	378.8	476	https://v10-1.orthodb.org/?query=10743at4891	Signal recognition particle subunit SRP68
10759at4891	Complete	7512	175	1587	+	590.1	430	https://v10-1.orthodb.org/?query=10759at4891	Heat shock protein DnaJ, cysteine-rich domain
10800at4891	Complete	9648	180	2069	+	762.4	413	https://v10-1.orthodb.org/?query=10800at4891	Non-specific serine/threonine protein kinase
10825at4891	Complete	9012	4242	5690	-	685.2	410	https://v10-1.orthodb.org/?query=10825at4891	Zinc finger, ZPR1-type
10849at4891	Complete	9680	12897	14111	-	575.0	328	https://v10-1.orthodb.org/?query=10849at4891	Aspartic peptidase A1 family
10854at4891	Complete	9540	11257	12621	-	421.9	332	https://v10-1.orthodb.org/?query=10854at4891	mRNA capping enzyme, alpha subunit
10861at4891	Complete	9692	20569	23007	-	312.3	440	https://v10-1.orthodb.org/?query=10861at4891	FAS1 domain
10872at4891	Complete	9628	11901	13700	+	628.6	410	https://v10-1.orthodb.org/?query=10872at4891	Amino acid transporter, transmembrane domain
10892at4891	Complete	8636	1298	2713	-	563.7	352	https://v10-1.orthodb.org/?query=10892at4891	ATPase, AFG1-like
10896at4891	Complete	9370	5862	7118	-	259.0	235	https://v10-1.orthodb.org/?query=10896at4891	PPM-type phosphatase domain
10924at4891	Complete	8834	4351	5817	+	353.9	313	https://v10-1.orthodb.org/?query=10924at4891	Actin family
10934at4891	Complete	9118	4082	5392	-	716.9	365	https://v10-1.orthodb.org/?query=10934at4891	Peptide chain release factor eRF1/aRF1
10963at4891	Complete	9692	29175	30548	+	468.9	307	https://v10-1.orthodb.org/?query=10963at4891	Zinc finger C2H2-type
10968at4891	Complete	9312	319	2055	-	575.6	371	https://v10-1.orthodb.org/?query=10968at4891	Nuclear pore localisation protein NPL4, C-terminal
10975at4891	Complete	8646	3418	5427	+	711.0	502	https://v10-1.orthodb.org/?query=10975at4891	Pumilio RNA-binding repeat
11009at4891	Complete	8948	2167	3537	+	459.8	323	https://v10-1.orthodb.org/?query=11009at4891	Peptidase M16, C-terminal
11034at4891	Complete	9462	19026	20123	+	680.6	325	https://v10-1.orthodb.org/?query=11034at4891	Glutamine synthetase
11037at4891	Complete	9718	45233	46525	+	613.5	360	https://v10-1.orthodb.org/?query=11037at4891	ATP-dependent RNA helicase DBP8
11039at4891	Complete	9210	11497	12645	+	473.9	284	https://v10-1.orthodb.org/?query=11039at4891	Methionine aminopeptidase 2
11107at4891	Complete	9554	212	2152	+	426.3	326	https://v10-1.orthodb.org/?query=11107at4891	Domain of unknown function DUF155
11155at4891	Missing
11161at4891	Complete	9568	558	1955	-	705.0	358	https://v10-1.orthodb.org/?query=11161at4891	ATP-dependent RNA helicase DEAD-box, conserved site
11184at4891	Complete	9718	46883	48415	+	706.3	403	https://v10-1.orthodb.org/?query=11184at4891	60S ribosomal export protein NMD3
11198at4891	Complete	9288	7580	8743	-	722.9	349	https://v10-1.orthodb.org/?query=11198at4891	Actin family
11201at4891	Complete	9088	3332	4615	-	710.8	345	https://v10-1.orthodb.org/?query=11201at4891	26S Proteasome regulatory subunit 6B
11232at4891	Complete	8972	3102	4541	-	355.3	263	https://v10-1.orthodb.org/?query=11232at4891	Svf1-like, C-terminal
11266at4891	Complete	9728	8092	9537	+	671.3	370	https://v10-1.orthodb.org/?query=11266at4891	ATP-dependent RNA helicase DBP5
11279at4891	Complete	9696	36171	37358	+	690.4	319	https://v10-1.orthodb.org/?query=11279at4891	Ketol-acid reductoisomerase
11326at4891	Complete	9722	53341	54657	+	407.2	324	https://v10-1.orthodb.org/?query=11326at4891	Tetratricopeptide-like helical domain superfamily
11330at4891	Complete	8718	1413	2855	+	660.9	420	https://v10-1.orthodb.org/?query=11330at4891	Peptidase M24
11349at4891	Complete	9642	361	3036	+	536.5	506	https://v10-1.orthodb.org/?query=11349at4891	Tetratricopeptide repeat
11350at4891	Complete	8818	3047	6937	-	632.4	619	https://v10-1.orthodb.org/?query=11350at4891	SAC3/GANP/THP3
11365at4891	Complete	7298	116	1126	+	273.5	204	https://v10-1.orthodb.org/?query=11365at4891	Nuclear abundant poly(A) RNA-binding protein Nab2, N-terminal
11379at4891	Complete	9610	4681	7218	-	269.2	472	https://v10-1.orthodb.org/?query=11379at4891	Tetratricopeptide-like helical domain superfamily
11405at4891	Complete	8608	2839	5262	-	769.1	587	https://v10-1.orthodb.org/?query=11405at4891	RNA-binding domain superfamily
11444at4891	Complete	9698	268	1563	-	698.3	380	https://v10-1.orthodb.org/?query=11444at4891	Adenylosuccinate synthetase
11448at4891	Complete	8898	5644	6855	+	471.3	321	https://v10-1.orthodb.org/?query=11448at4891	DNA primase
11469at4891	Complete	9522	21023	22180	-	580.5	309	https://v10-1.orthodb.org/?query=11469at4891	tRNA N6-adenosine threonylcarbamoyltransferase
11530at4891	Complete	9478	5289	6608	-	542.4	347	https://v10-1.orthodb.org/?query=11530at4891	Glycosyl transferase, family 4
11568at4891	Complete	9712	30400	31623	+	347.1	320	https://v10-1.orthodb.org/?query=11568at4891	WD40-repeat-containing domain
11569at4891	Complete	9324	2190	3557	+	620.9	384	https://v10-1.orthodb.org/?query=11569at4891	Gamma-glutamyl phosphate reductase
11586at4891	Complete	9660	17138	18448	+	686.1	336	https://v10-1.orthodb.org/?query=11586at4891	ATPase, AAA-type, conserved site
11624at4891	Complete	8372	4088	5197	-	375.3	277	https://v10-1.orthodb.org/?query=11624at4891	Phospholipid/glycerol acyltransferase
11625at4891	Complete	7954	2066	3298	-	595.4	324	https://v10-1.orthodb.org/?query=11625at4891	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
11626at4891	Complete	8364	1496	2962	+	743.4	408	https://v10-1.orthodb.org/?query=11626at4891	Dihydrolipoyl dehydrogenase
11682at4891	Complete	9012	6199	7428	+	617.3	360	https://v10-1.orthodb.org/?query=11682at4891	p-loop containing nucleoside triphosphate hydrolase protein
11696at4891	Complete	9564	19094	20626	-	676.4	384	https://v10-1.orthodb.org/?query=11696at4891	WD40-repeat-containing domain
11698at4891	Complete	9554	4199	5833	-	420.7	304	https://v10-1.orthodb.org/?query=11698at4891	Coatomer subunit delta
11745at4891	Complete	9418	8654	9820	+	616.0	324	https://v10-1.orthodb.org/?query=11745at4891	Tyrosine--tRNA ligase
11759at4891	Complete	9578	12740	14035	-	571.1	350	https://v10-1.orthodb.org/?query=11759at4891	1,3-beta-glucanosyltransferase
11780at4891	Complete	7830	1350	2546	+	646.2	314	https://v10-1.orthodb.org/?query=11780at4891	Ribonucleotide reductase small subunit
11796at4891	Complete	9620	17900	19447	+	272.5	329	https://v10-1.orthodb.org/?query=11796at4891	Mannosyltransferase
11809at4891	Complete	9712	36691	38727	+	253.8	270	https://v10-1.orthodb.org/?query=11809at4891	PAN2-PAN3 deadenylation complex subunit PAN3
11823at4891	Complete	9712	40068	41405	-	539.3	336	https://v10-1.orthodb.org/?query=11823at4891	THIF-type NAD/FAD binding fold
11825at4891	Complete	9568	21006	22340	+	430.8	340	https://v10-1.orthodb.org/?query=11825at4891	Winged helix-like DNA-binding domain superfamily
11838at4891	Complete	9398	14767	16434	+	576.0	406	https://v10-1.orthodb.org/?query=11838at4891	Helicase, C-terminal
11851at4891	Complete	9700	19302	21452	+	346.7	480	https://v10-1.orthodb.org/?query=11851at4891	Nuclear pore protein 84/107
11866at4891	Complete	8646	1335	3038	+	815.4	478	https://v10-1.orthodb.org/?query=11866at4891	GroEL-like apical domain superfamily
11876at4891	Complete	8134	2703	3863	-	689.9	347	https://v10-1.orthodb.org/?query=11876at4891	Ribosomal protein L3
11892at4891	Complete	8938	1294	2712	+	535.3	348	https://v10-1.orthodb.org/?query=11892at4891	Serine incorporator/TMS membrane protein
11902at4891	Complete	9514	6926	8887	-	218.8	271	https://v10-1.orthodb.org/?query=11902at4891	P-loop containing nucleoside triphosphate hydrolase
11916at4891	Complete	8346	3270	4373	+	577.4	329	https://v10-1.orthodb.org/?query=11916at4891	GTP binding domain
11940at4891	Duplicated	8912	7047	9029	+	653.9	505	https://v10-1.orthodb.org/?query=11940at4891	Transmembrane 9 superfamily member
11940at4891	Duplicated	9240	2070	4043	-	688.2	511	https://v10-1.orthodb.org/?query=11940at4891	Transmembrane 9 superfamily member
11978at4891	Duplicated	9474	9177	10583	+	787.4	403	https://v10-1.orthodb.org/?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
11978at4891	Duplicated	9662	29192	30598	-	789.2	401	https://v10-1.orthodb.org/?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
12025at4891	Complete	9630	26684	29071	+	271.8	437	https://v10-1.orthodb.org/?query=12025at4891	N-acetyltransferase B complex, non-catalytic subunit
12039at4891	Complete	9688	12966	14240	-	721.5	367	https://v10-1.orthodb.org/?query=12039at4891	Aminoacyl-tRNA synthetase, class Ic
12044at4891	Complete	9646	22916	24169	-	222.9	201	https://v10-1.orthodb.org/?query=12044at4891	Organic solute transporter subunit alpha/Transmembrane protein 184
12110at4891	Complete	9160	5478	6899	-	374.3	322	https://v10-1.orthodb.org/?query=12110at4891	Aminoacyl-tRNA synthetase, class II
12111at4891	Complete	9482	8681	9898	-	572.9	300	https://v10-1.orthodb.org/?query=12111at4891	Protohaem IX farnesyltransferase
12134at4891	Complete	9498	15333	20054	+	639.7	672	https://v10-1.orthodb.org/?query=12134at4891	THO complex, subunitTHOC2, C-terminal
12169at4891	Complete	9506	2800	4611	-	722.7	536	https://v10-1.orthodb.org/?query=12169at4891	Pescadillo
12175at4891	Complete	9672	30592	32445	-	683.9	486	https://v10-1.orthodb.org/?query=12175at4891	Membrane bound O-acyl transferase, MBOAT
12194at4891	Complete	9626	7457	10594	+	676.4	710	https://v10-1.orthodb.org/?query=12194at4891	Tetratricopeptide repeat
12225at4891	Complete	9716	27981	31268	+	553.0	769	https://v10-1.orthodb.org/?query=12225at4891	Exportin-1/Importin-beta-like
12232at4891	Complete	9080	9457	10524	+	526.8	296	https://v10-1.orthodb.org/?query=12232at4891	Glutamine amidotransferase type 2 domain
12237at4891	Complete	9396	13167	14828	-	261.2	307	https://v10-1.orthodb.org/?query=12237at4891	WD40-repeat-containing domain
12254at4891	Complete	8484	3271	4383	-	627.8	308	https://v10-1.orthodb.org/?query=12254at4891	Pyruvate dehydrogenase E1 component subunit alpha
12256at4891	Complete	8764	5492	7888	-	532.6	619	https://v10-1.orthodb.org/?query=12256at4891	Vps16, C-terminal
12258at4891	Complete	9278	249	1565	+	681.2	345	https://v10-1.orthodb.org/?query=12258at4891	26S Proteasome regulatory subunit 4
12292at4891	Complete	9680	26462	29044	+	677.9	468	https://v10-1.orthodb.org/?query=12292at4891	ABC transporter type 1, transmembrane domain
12307at4891	Complete	9568	11271	13100	-	359.4	404	https://v10-1.orthodb.org/?query=12307at4891	Sas10 C-terminal domain
12308at4891	Complete	8912	2492	4510	+	757.0	498	https://v10-1.orthodb.org/?query=12308at4891	Carbohydrate kinase, FGGY, C-terminal
12314at4891	Complete	8600	4734	5885	+	488.8	307	https://v10-1.orthodb.org/?query=12314at4891	Cytochrome b5-like heme/steroid binding domain
12332at4891	Complete	8784	140	1636	+	442.0	364	https://v10-1.orthodb.org/?query=12332at4891	HSP20-like chaperone
12347at4891	Complete	8624	103	2805	-	824.6	599	https://v10-1.orthodb.org/?query=12347at4891	Mitochondrial carrier protein
12349at4891	Complete	7722	1015	2025	+	411.5	265	https://v10-1.orthodb.org/?query=12349at4891	Ribosomal protein L2
12381at4891	Complete	8898	157	1449	-	384.0	300	https://v10-1.orthodb.org/?query=12381at4891	WD40-repeat-containing domain
12422at4891	Missing
12445at4891	Complete	9456	7594	8877	+	517.8	353	https://v10-1.orthodb.org/?query=12445at4891	Nicotinate phosphoribosyltransferase
12450at4891	Complete	9470	12458	13417	+	419.1	257	https://v10-1.orthodb.org/?query=12450at4891	UbiA prenyltransferase conserved site
12468at4891	Complete	9486	17056	20154	+	426.7	623	https://v10-1.orthodb.org/?query=12468at4891	Armadillo-type fold
12469at4891	Complete	8482	4078	5772	-	399.1	386	https://v10-1.orthodb.org/?query=12469at4891	Leucine-rich repeat, cysteine-containing subtype
12487at4891	Complete	8522	4793	5953	-	546.1	307	https://v10-1.orthodb.org/?query=12487at4891	Carbamoyl-phosphate synthase small subunit, N-terminal domain
12502at4891	Complete	9620	2826	4262	-	419.4	355	https://v10-1.orthodb.org/?query=12502at4891	SUN domain
12523at4891	Complete	9130	2916	4205	+	415.0	291	https://v10-1.orthodb.org/?query=12523at4891	mRNA cap guanine-N7 methyltransferase
12541at4891	Complete	7462	127	1389	-	714.3	342	https://v10-1.orthodb.org/?query=12541at4891	ATP-dependent RNA helicase DBP2
12549at4891	Complete	7804	258	1562	+	637.6	304	https://v10-1.orthodb.org/?query=12549at4891	Mitogen-activated protein kinase
12560at4891	Complete	7436	115	1425	+	701.0	366	https://v10-1.orthodb.org/?query=12560at4891	ATPase, AAA-type, conserved site
12562at4891	Complete	9382	220	2601	-	363.3	410	https://v10-1.orthodb.org/?query=12562at4891	Conserved oligomeric Golgi complex, subunit 3
12567at4891	Complete	8762	2096	3514	+	468.9	326	https://v10-1.orthodb.org/?query=12567at4891	Mitochondrial import inner membrane translocase subunit Tim50
12584at4891	Complete	9078	3429	6434	-	725.4	621	https://v10-1.orthodb.org/?query=12584at4891	P-type ATPase
12627at4891	Complete	9414	7967	9289	-	509.2	337	https://v10-1.orthodb.org/?query=12627at4891	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial
